Flood?,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Avg Temp
0,82,3.2,0.5,7.3,22.2
0,70,3.4,0.7,8.7,23.95
0,65,3.2,2.4,7.4,27.8
0,75,4.1,4.2,7.8,30
0,78,3.4,5.4,6,29.9
1,87,4.5,6.3,4.5,30
1,89,3.2,6.3,3.8,29.35
0,87,3.8,5.7,5.7,29.65
0,83,3.2,3.1,6.4,28.55
0,79,3.1,2.2,5.6,27.2
0,80,2.9,0.8,5.3,22.65
0,82,4.2,0.8,7.6,21.3
0,72,4.1,1.5,8.5,24.1
0,79,4.2,4.8,6.1,30.1
1,85,4.3,6,4,29.5
0,84,4.1,5.8,5.4,29.9
1,84,3.1,6.2,5.4,29.7
0,87,3.3,5.2,6.1,29.35
0,84,2.7,4.5,6.5,29.95
0,80,2.5,1.6,8,26.85
0,80,2.8,1.4,7.7,23.1
0,71,0.742592593,2.8,6.921212121,21.6
0,71,0.983333333,3,7.875757576,24.2
0,68,1.581481481,3.2,7.912121212,27.5
0,75,2.374074074,3.6,7.790909091,29.1
0,81,2.285185185,5.4,6.587878788,29.75
1,88,2.501851852,5.7,4.927272727,29.85
1,95,2.481481481,5.7,4.566666667,29.7
0,97,2.209259259,4.8,5.233333333,29.25
1,91,1.537037037,5.4,5.548484848,29.4
0,83,0.912962963,2.9,6.839393939,28.2
0,77,0.594444444,3.5,7.812121212,24.85
0,74,0.590740741,1,6.990909091,21
0,70,0.742592593,1.1,6.921212121,20.75
0,63,0.983333333,1.9,7.875757576,24.15
0,71,1.581481481,3.1,7.912121212,28.8
1,80,2.374074074,5.2,7.790909091,28.15
1,85,2.285185185,4.8,6.587878788,29.35
1,88,2.501851852,7,4.927272727,29.7
1,88,2.481481481,6.6,4.566666667,29.35
1,88,2.209259259,6.1,5.233333333,29.55
0,88,1.537037037,5.8,5.548484848,30.6
0,86,0.912962963,4.4,6.839393939,29.3
0,80,0.594444444,1.2,7.812121212,24.8
0,79,0.590740741,0.2,6.990909091,20.55
0,80,0.742592593,1,6.921212121,20.95
0,77,0.983333333,2,7.875757576,22.85
0,70,1.581481481,3.4,7.912121212,27.25
0,78,2.374074074,3.8,7.790909091,30.4
0,77,2.285185185,4.4,6.587878788,30.85
1,89,2.501851852,6.6,4.927272727,29.35
0,87,2.481481481,6.2,4.566666667,29.4
1,91,2.209259259,7.1,5.233333333,28.35
0,84,1.537037037,5.8,5.548484848,29.7
0,87,0.912962963,5.4,6.839393939,28
0,84,0.594444444,2.3,7.812121212,24.15
0,84,0.590740741,1.4,6.990909091,20.95
0,78,0.742592593,0.5,6.921212121,19.85
0,75,0.983333333,1.2,7.875757576,22.95
0,75,1.581481481,4.3,7.912121212,27.95
0,85,2.374074074,4.7,7.790909091,29.7
0,86,2.285185185,4.7,6.587878788,28.65
1,87,2.501851852,7.1,4.927272727,29.15
1,87,2.481481481,7,4.566666667,28.6
1,86,2.209259259,6.5,5.233333333,29.45
1,86,1.537037037,5.4,5.548484848,29.1
1,88,0.912962963,4.5,6.839393939,28.25
0,85,0.594444444,2.2,7.812121212,24.85
0,82,0.590740741,1.8,6.990909091,21.45
0,83,0.742592593,1.3,6.921212121,20.55
0,74,0.983333333,2.4,7.875757576,24.2
0,73,1.581481481,3,7.912121212,25.35
0,79,2.374074074,4.3,7.790909091,30.15
1,83,2.285185185,4.8,6.587878788,29.15
1,87,2.501851852,6.4,4.927272727,30.05
1,88,2.481481481,7.1,4.566666667,29
1,86,2.209259259,6.8,5.233333333,29.95
1,90,1.537037037,7,5.548484848,28.5
1,87,0.912962963,4.8,6.839393939,28.75
0,86,0.594444444,3.4,7.812121212,25.9
0,83,0.590740741,0.7,6.990909091,20.25
0,82,0.742592593,1.9,6.921212121,19.05
0,78,0.983333333,2.4,7.875757576,24.25
0,82,1.581481481,3.7,7.912121212,28.75
0,73,2.374074074,3.5,7.790909091,29
0,79,2.285185185,5.6,6.587878788,30.45
1,87,2.501851852,5.6,4.927272727,29.65
1,89,2.481481481,6.9,4.566666667,29.95
0,86,2.209259259,6.3,5.233333333,29.8
1,87,1.537037037,6.4,5.548484848,29.7
0,85,0.912962963,3.5,6.839393939,27.9
0,83,0.594444444,1.2,7.812121212,23.15
0,84,0.590740741,1.6,6.990909091,25.1
0,78,0.742592593,0.8,6.921212121,20.4
0,79,0.983333333,1.6,7.875757576,25.55
0,73,1.581481481,1.8,7.912121212,27.95
0,83,2.374074074,4.5,7.790909091,30.65
0,86,2.285185185,3.5,6.587878788,30.85
1,92,2.501851852,6.8,4.927272727,29.6
1,90,2.481481481,5.6,4.566666667,28.5
1,92,2.209259259,6.1,5.233333333,29.45
0,88,1.537037037,4.2,5.548484848,30.4
0,89,0.912962963,3.2,6.839393939,28.3
0,86,0.594444444,0.9,7.812121212,25.8
0,86,0.590740741,1.5,6.990909091,21.95
0,79,0.742592593,0.5,6.921212121,19.25
0,62,0.983333333,0.6,7.875757576,22.25
0,70,1.581481481,2.4,7.912121212,25.95
0,73,2.374074074,2.9,7.790909091,28.05
0,81,2.285185185,4.1,6.587878788,28.8
0,86,2.501851852,5.5,4.927272727,28.75
1,88,2.481481481,6.8,4.566666667,28.3
1,87,2.209259259,5.7,5.233333333,28.55
0,86,1.537037037,4.8,5.548484848,28.8
0,83,0.912962963,3,6.839393939,27.75
0,82,0.594444444,2,7.812121212,24.55
0,76,0.590740741,0.3,6.990909091,20.65
0,80,0.742592593,0.4,6.921212121,20.75
0,67,0.983333333,0.8,7.875757576,23.3
0,72,1.581481481,2.7,7.912121212,27.9
0,72,2.374074074,2.5,7.790909091,30.15
0,85,2.285185185,6.2,6.587878788,29.85
1,87,2.501851852,6.3,4.927272727,29.3
1,84,2.481481481,5.9,4.566666667,29.35
0,86,2.209259259,6,5.233333333,29.85
1,85,1.537037037,5.4,5.548484848,30.2
0,82,0.912962963,3.4,6.839393939,29.1
0,80,0.594444444,1.8,7.812121212,25.45
0,78,0.590740741,0.2,6.990909091,21.25
0,78,0.742592593,1.1,6.921212121,20.85
0,74,0.983333333,2.4,7.875757576,22.6
0,62,1.581481481,1.6,7.912121212,26.75
0,68,2.374074074,2.6,7.790909091,29.95
0,78,2.285185185,4.2,6.587878788,30.9
1,85,2.501851852,5.3,4.927272727,29.7
1,85,2.481481481,5.8,4.566666667,29.4
0,85,2.209259259,6.1,5.233333333,30.2
1,86,1.537037037,4.9,5.548484848,29.9
0,81,0.912962963,3,6.839393939,28.1
0,75,0.594444444,0.6,7.812121212,23.5
0,75,0.590740741,0.2,6.990909091,21.05
0,76,0.742592593,1.4,6.921212121,22.05
0,72,0.983333333,2.6,7.875757576,22.8
0,64,1.581481481,1.7,7.912121212,28.3
0,75,2.374074074,3.1,7.790909091,30.5
0,83,2.285185185,4.2,6.587878788,30.75
0,84,2.501851852,4.7,4.927272727,30.85
0,85,2.481481481,5.4,4.566666667,30
1,86,2.209259259,5.9,5.233333333,29.7
0,85,1.537037037,5.3,5.548484848,30.15
0,85,0.912962963,4.2,6.839393939,29.55
0,78,0.594444444,1.4,7.812121212,25.8
0,78,0.590740741,0.6,6.990909091,22.1
0,76,0.742592593,1,6.921212121,20.95
0,73,0.983333333,1.3,7.875757576,21.7
0,80,1.581481481,2,7.912121212,27.65
0,78,2.374074074,2.5,7.790909091,30.2
0,83,2.285185185,4.9,6.587878788,29.45
0,86,2.501851852,6,4.927272727,31.35
1,85,2.481481481,6.9,4.566666667,29.7
1,86,2.209259259,6.4,5.233333333,30.4
0,88,1.537037037,5.8,5.548484848,29.65
1,87,0.912962963,4.6,6.839393939,30.1
0,78,0.594444444,0.2,7.812121212,25.1
0,76,0.590740741,0.4,6.990909091,22.15
0,70,0.1,0.4,6.921212121,24.25
0,69,0.1,0.6,7.875757576,24.25
0,74,0.6,2.1,7.912121212,26.8
0,69,2.2,2.1,7.790909091,30.5
0,76,3.2,3.7,6.587878788,31.65
1,84,2.1,5.2,4.927272727,30.4
1,88,4,5.8,4.566666667,29.8
0,86,4.3,4.9,5.233333333,30
1,87,2.7,5.4,5.548484848,29.35
0,81,2.5,2.1,6.839393939,29
0,77,0.9,1.5,7.812121212,24.05
0,76,0.4,1.1,6.990909091,23.3
0,74,0.8,0.9,6.921212121,21.65
0,67,1.6,2.3,7.875757576,23.4
0,72,4.3,3.6,7.912121212,28.65
0,75,2.6,3.2,7.790909091,30.45
0,80,2.3,4,6.587878788,31.1
1,85,3.3,5.5,4.927272727,30.65
1,85,2.9,6.2,4.566666667,29.9
1,87,3.7,6,5.233333333,29.7
0,84,2.9,5.5,5.548484848,29.85
0,82,1.5,3.7,6.839393939,28.45
0,77,0.6,1.4,7.812121212,24.1
0,75,0.2,0.1,6.990909091,19.8
0,70,0.4,0.3,6.921212121,19.4
0,67,0.8,1.7,7.875757576,23.7
0,59,0.3,0.6,7.912121212,27.45
0,75,3,4.5,7.790909091,30.2
0,80,2.5,4.6,6.587878788,30.05
1,87,1.9,7.4,4.927272727,29.15
1,87,2.1,6.9,4.566666667,30.75
0,88,2.5,7.9,5.233333333,28.25
0,86,1.5,6.1,5.548484848,30.4
0,81,0.7,3.7,6.839393939,28.15
0,79,0.3,0.6,7.812121212,24.3
0,81,0.1,0.1,6.990909091,20.95
0,74,0.6,0.9,6.921212121,19.25
0,71,0.8,1.5,7.875757576,22.25
0,73,1.5,2.3,7.912121212,25.95
0,78,2.4,3.5,7.790909091,28.05
0,81,2.4,4.3,6.587878788,28.8
1,86,2.6,5.7,4.927272727,28.75
1,87,2.6,6.1,4.566666667,28.3
1,86,2.3,5.8,5.233333333,28.55
0,86,1.6,5.1,5.548484848,28.8
0,83,0.8,3.3,6.839393939,27.75
0,79,0.5,1.8,7.812121212,24.55
0,77,0.5,0.9,6.990909091,20.65
0,72,0.5,1.1,6.921212121,20.45
0,71,1,2,7.875757576,24.4
0,71,1.5,2.4,7.912121212,28.9
0,83,2.5,5,7.790909091,28.7
0,87,1.4,4.2,6.587878788,29.6
1,93,2.8,6.1,4.927272727,28.75
1,94,2.2,6.4,4.566666667,29
1,92,2.3,5.8,5.233333333,29.9
1,90,1.2,5.3,5.548484848,30.45
1,86,1.1,4.2,6.839393939,29
0,81,0.2,2,7.812121212,25.8
0,80,0.1,0.8,6.990909091,21.75
0,75,0,0.8,6.921212121,20.55
0,70,0.4,1.4,7.875757576,22.35
0,72,0.9,2.2,7.912121212,26.45
0,76,2.6,3.4,7.790909091,29.75
0,83,2.2,3.9,6.587878788,30.25
1,90,2.1,6.3,4.927272727,29.8
1,96,1.1,5.8,4.566666667,29.3
1,95,1.1,6,5.233333333,29.95
0,86,1.1,5.5,5.548484848,29.5
0,82,0.9,4,6.839393939,28.45
0,79,0.6,1.5,7.812121212,25.25
0,78,0.8,3.4,6.990909091,22.3
0,77,0.7,3,6.921212121,20.8
0,67,0.7,0.5,7.875757576,25
0,68,1.6,1.8,7.912121212,28
0,78,2.5,2.3,7.790909091,30.15
0,85,1.4,2.4,6.587878788,31.1
1,94,3.2,6.2,4.927272727,29.95
0,92,1.6,5.9,4.566666667,29.6
1,93,1.4,6.3,5.233333333,29.4
1,90,0.7,4.5,5.548484848,29.1
0,85,0.3,2.1,6.839393939,28.45
0,84,0,1.8,7.812121212,25.15
0,86,0.1,1.4,6.990909091,21
0,74,0.6,0.9,6.921212121,19.4
0,76,0.5,1.5,7.875757576,24.75
0,80,0.5,2.3,7.912121212,25.75
0,74,1.2,3.5,7.790909091,29.3
0,84,1.9,4.3,6.587878788,29.8
0,84,2.2,5.7,4.927272727,29.85
1,87,2.2,6.1,4.566666667,29.8
0,85,2.5,5.8,5.233333333,29.4
1,87,2.1,5.1,5.548484848,29
0,81,0.4,3.3,6.839393939,27.7
0,73,0.2,1.8,7.812121212,23.35
0,72,0.4,0.9,6.990909091,20.9
0,69,0.7,0.9,6.921212121,20.1
0,75,0.8,1.5,7.875757576,22
0,67,1.6,2.3,7.912121212,27.45
0,78,2.1,3.5,7.790909091,29
0,79,3,4.3,6.587878788,30.1
1,89,3,5.7,4.927272727,29.95
1,87,2.7,6.1,4.566666667,30.35
1,88,2.1,5.8,5.233333333,29.15
0,86,1.3,5.1,5.548484848,29.7
0,83,0.7,3.3,6.839393939,29.35
0,79,0.2,1.8,7.812121212,25.5
0,77,0.5,0.9,6.990909091,20.7
0,74,0.5,0.4,6.921212121,19.2
0,70,0.3,0.3,7.875757576,23.45
0,79,1.5,1.5,7.912121212,28.2
0,78,2.2,2.3,7.790909091,29.8
0,78,1,1.7,6.587878788,30.55
1,88,2.3,4.7,4.927272727,29.35
1,87,2.4,4.5,4.566666667,29.6
1,90,2.4,5.1,5.233333333,29.35
0,84,1.5,3.1,5.548484848,29.9
0,80,0.1,1.6,6.839393939,29
0,75,0,1.1,7.812121212,28.85
0,74,0.1,0.3,6.990909091,22.95
0,86,0.5,0.5,6.921212121,21.25
0,70,0.6,0.9,7.875757576,23.65
0,70,1.1,2,7.912121212,28.45
0,91,1.4,2.3,7.790909091,29.55
0,92,1.7,2.6,6.587878788,30.95
0,93,1.9,4,4.927272727,30.2
1,93,1.8,4.5,4.566666667,30.5
0,87,1.3,3.5,5.233333333,29.9
0,87,0.7,2.7,5.548484848,30.8
0,85,0.8,2.4,6.839393939,29
0,91,0.6,0.8,7.812121212,26.8
0,77,0.5,0.9,6.990909091,20.7
0,74,0.3,0.6,6.921212121,20.85
0,71,0.3,0.7,7.875757576,22.9
0,73,0.5,0.8,7.912121212,27.1
0,78,2.4,3.5,7.790909091,28.05
0,81,1.7,3.1,6.587878788,29.65
0,86,2.3,4.6,4.927272727,29.7
0,87,2.2,4.6,4.566666667,29.1
0,86,2.5,4.8,5.233333333,28.3
0,86,1.3,3.4,5.548484848,31.45
0,83,0.7,2.7,6.839393939,28.6
0,79,0.6,1.1,7.812121212,24.7
0,77,0.5,0.9,6.990909091,20.65
0,74,0.6,0.9,6.921212121,19.25
0,71,0.8,1.5,7.875757576,22.4
0,73,2.8,2.9,7.912121212,28.4
0,78,4,4,7.790909091,29.5
1,86,2.9,5.7,4.927272727,31.7
0,87,3.9,6.2,4.566666667,31
1,86,3.3,6.7,5.233333333,29.7
0,86,1.5,4.9,5.548484848,30.65
0,83,0.9,2.7,6.839393939,29.4
0,79,0.4,2.1,7.812121212,26.35
0,77,0.3,0.5,6.990909091,22.05
0,61,0.3,0.5,6.921212121,21.75
0,60,1,1.6,7.875757576,24.4
0,65,1.1,1.8,7.912121212,27.2
1,79,2.4,5,6.587878788,29.15
1,84,2.2,6.1,4.927272727,29.9
0,81,2.6,5.3,4.566666667,30.25
0,82,2.1,5.3,5.233333333,29.25
0,84,1.9,5.3,5.548484848,29.25
0,80,0.7,2.9,6.839393939,28.75
0,79,0.8,2.6,7.812121212,25.4
0,75,0.6,1.1,6.990909091,21
0,69,0.2,0.4,6.921212121,19.3
0,58,0.6,0.4,7.875757576,22.75
0,69,2.2,3,7.912121212,27.5
0,76,3,3.4,7.790909091,28.65
0,77,2.8,4,6.587878788,30.75
1,83,3,5.6,4.927272727,29.35
1,89,3.5,7,4.566666667,28
0,83,3.9,6.1,5.233333333,29.25
1,82,2.9,5,5.548484848,29.1
0,79,0.8,3.5,6.839393939,29.5
0,72,1.4,2.8,7.812121212,27
0,67,0.9,0,6.990909091,20.65
0,63,1,0.5,6.921212121,19.85
0,62,1.3,1.5,7.875757576,23.6
0,58,1.9,1.6,7.912121212,28.05
0,80,3.3,5.3,4.927272727,29.35
1,85,4.3,6.5,4.566666667,28.25
0,81,3.2,5.5,5.233333333,29.9
0,83,2.6,5.8,5.548484848,29.55
0,82,1.3,4.4,6.839393939,28.85
0,71,0.8,3.1,7.812121212,25.2
0,62,0.7,0.3,6.990909091,20.75
0,60,0.7,0.6,6.921212121,20.05
0,64,1.6,1.7,7.875757576,24
0,67,2.6,2.3,7.912121212,27.9
0,70,3.9,3.9,7.790909091,29.25
0,78,3.5,4.9,6.587878788,30.2
1,85,4,6.7,4.927272727,29
1,85,3.8,6.5,4.566666667,28.75
1,85,3.8,6.2,5.233333333,29.15
0,78,3.2,4.1,5.548484848,29.25
0,77,1.9,3,6.839393939,27.55
0,70,1.1,2.3,7.812121212,26.7
0,62,1.6,0.8,6.990909091,20.2
0,63,2.2,1.1,6.921212121,19.6
0,61,2,2,7.875757576,22.45
0,69,4,2.9,7.912121212,27.45
1,79,3.8,5.3,6.587878788,29.6
0,86,3.9,4.8,5.233333333,29.5
0,84,2,3.6,5.548484848,29.75
0,84,1.2,2.5,6.839393939,27.4
0,81,0.9,1.9,7.812121212,25.1
0,76,0.9,0.7,6.990909091,21.45
0,74,0.6,0.9,6.921212121,19.25
0,71,0.8,1.5,7.875757576,22.25
0,73,1.5,2.3,7.912121212,25.95
0,78,2.4,3.5,7.790909091,28.05
0,81,2.4,4.3,6.587878788,28.8
1,86,2.6,5.7,4.927272727,28.75
1,87,2.6,6.1,4.566666667,28.3
0,86,2.3,5.8,5.233333333,28.55
0,86,1.6,5.1,5.548484848,28.8
0,83,0.8,3.3,6.839393939,27.75
0,79,0.5,1.8,7.812121212,24.55
0,77,0.5,0.9,6.990909091,20.65
0,69,0.8,0.3,6.921212121,20.7
0,68,1,0.9,7.875757576,23.05
0,71,2.5,2,7.912121212,27.1
0,75,1.7,1.9,7.790909091,29.7
0,75,2.8,2.3,6.587878788,31.25
0,85,2.9,5.5,4.566666667,29.9
1,86,1.9,5.7,5.233333333,30.4
0,85,1.3,4.1,5.548484848,29.95
0,81,0.8,1.7,6.839393939,27.85
0,79,0.6,1.8,7.812121212,25.95
0,81,0.6,0.7,6.990909091,22.55
0,72,0.8,0.3,6.921212121,19.85
0,73,0.9,0.9,7.875757576,23.05
0,76,1.4,2.2,7.912121212,27.4
0,77,3.5,2.7,7.790909091,30.15
1,80,2.8,3.7,6.587878788,28.9
0,83,2.3,4.7,4.927272727,29.75
1,85,2.5,5.2,4.566666667,29.6
1,86,2.2,4.7,5.233333333,29.9
0,86,1.1,3.8,5.548484848,29.35
0,83,0.6,2.6,6.839393939,28.05
0,75,0.4,0.5,7.812121212,24.9
0,74,0.5,1.1,6.990909091,21.1
0,73,0.9,1.7,7.3,20.1
0,72,0.8,1.1,7.9,23.55
0,74,1.2,3,7.9,25.15
1,81,1.8,3.8,6.8,27.25
1,81,1.3,4.4,6.9,28.05
0,83,1.6,4.9,6.6,29.5
1,87,2.1,6,4.4,28.9
0,84,1.9,5.1,5.1,30.85
0,85,1,3.8,5.8,30.25
0,80,0.3,1.4,8.9,28.1
0,74,0.3,0.9,7.8,24.4
0,74,0.7,1.5,7.2,21.1
0,69,0.3,0,9.3,21.2
0,71,0.6,1.5,8.3,22.4
0,70,1.1,1.5,9.2,26.05
0,81,2.1,4.1,8.3,28.05
0,78,1.6,2.7,9.9,30.7
1,87,1.5,5.6,4.4,30.15
0,85,2.1,5.1,4.2,30.05
1,86,2.2,5.6,5,29.4
0,85,1,4.6,6,30.1
0,81,0.5,1.4,8,28.45
0,78,0.4,1.3,7.6,25.3
0,75,0.3,0.3,7.7,19.8
0,74,0.5,0.7,7.3,19.2
0,69,0.8,1.8,7.6,23.1
0,80,1.6,2.7,8,26.55
0,80,1.9,3.6,7.7,28.3
0,81,1.4,4.2,6.4,29.7
0,84,1.8,5.6,4.9,30.9
1,85,1.6,5.7,4.2,30.5
1,85,1.8,5.6,5.1,29.7
1,85,2,6,5.6,30.25
0,84,1.8,4.3,6.9,29.25
0,79,1.2,2,7.8,26.05
0,79,1.2,1.4,7.2,20.7
0,76,1.5,1.3,7.3,19.85
0,70,1.5,1.4,7.9,22.65
0,73,2.2,1.4,8,27.25
0,77,3.6,3.4,7.7,30.5
1,84,4.4,5.3,6.4,29.45
1,84,3.4,5.9,4.9,30.7
0,86,3.7,5.8,4.2,29.95
1,86,3.1,5.6,5.4,30.55
0,83,1.8,4.4,5.6,29
0,83,1.2,3.6,6.5,28.6
0,76,0.6,0.7,7.8,24.65
0,76,1.1,0.9,7.2,22.05
0,75,0.9,1.3,7.3,21.55
0,74,1.3,1.6,7.9,23.4
0,81,2.2,3.4,8,28.3
0,81,1.9,3.5,7.7,29.3
0,81,1.8,4.1,6.4,29.7
0,85,2.3,5.9,4.9,30.65
0,86,3.8,6,4.2,30
0,84,2.4,5.3,5.1,30.3
0,86,1.5,4.8,5.6,30
0,81,0.6,2,6.9,29.1
0,76,0.4,1.2,7.8,25
0,76,0.5,1,7.2,21.85
0,77,0.4,1,7.3,21.2
0,71,0.3,1.1,7.9,22.85
0,72,1,1.2,8,27.6
0,81,1.9,4.1,7.7,28
0,79,1.2,3.2,6.4,29.6
0,84,2.3,4.5,4.9,30.8
1,86,2.5,5.5,4.2,29.65
0,84,1.6,5.1,5.1,31.2
1,87,1.5,5.4,5.6,29.45
0,85,0.7,2.9,6.9,28.25
0,83,0.6,2,7.8,26.3
0,76,0.5,0.7,7.2,21.4
0,76,1,0.6,7.3,21.2
0,74,0.7,0.9,7.9,24.05
0,77,1.3,2.1,8,26.85
0,82,2.1,3.7,7.7,28.95
0,79,1.8,3,9,30.8
0,86,2.8,5.5,4.9,30.3
1,89,2.9,6.7,4.1,29.6
0,87,2.4,5.8,4.8,29.95
0,86,2,5.5,5.2,29.75
0,81,0.4,2.2,8.7,29
0,80,0.5,2.3,7.7,26
0,79,0.4,1.1,8.5,23.15
0,76,0.4,0.8,8.2,20.75
0,78,0.6,1.5,7.7,23.6
0,79,1.1,2.6,7.9,26.9
0,81,1.9,3.5,7.5,29.35
1,83,3.5,5.4,5.8,29.45
0,85,3.6,5.4,4.9,30.2
1,86,3.8,6.2,4.3,30.35
1,88,3.3,6.5,2.9,29.95
0,86,2.2,5.3,5.8,30.9
0,83,1.1,3.2,7.5,28.75
0,80,0.6,2.4,7.4,25.8
0,81,0.3,0.6,7.9,22.5
0,75,0.6,0.2,8.4,19
0,74,1.3,1.4,8.4,23.35
0,73,1.1,1.8,8,26.65
0,82,3.3,3.5,7.5,28.9
0,82,2.2,4.3,7.3,30.55
0,87,2.6,5.6,5.5,30.45
0,88,2,5.8,4.3,30
0,85,1.6,5.2,6.9,29.75
0,89,1.3,5.4,3.7,29.35
0,89,0.5,4.3,5.1,28.65
0,81,0.1,0.4,8.7,24.05
0,76,0.2,0.5,8,20.5
0,81,0.2,0.3,7.3,20.75
0,78,0.3,2.1,7.9,23.85
0,82,0.6,3.6,6.6,26.15
0,84,1.5,4,7.7,27.05
0,83,1.2,4.4,6.5,29.65
0,88,1.9,5.6,4.2,29.65
0,90,1.4,6.4,3.5,29.05
0,87,1.2,5.9,6.3,30.6
0,88,0.9,5.7,5.6,29.8
0,86,0.6,3.8,6.4,27.95
0,84,0.1,2.9,6.8,26.35
0,80,0.2,1.4,7.5,21.35
0,80,0.3,1.6,6.8,20.2
0,80,0.7,1.1,7.7,24.4
0,80,0.7,2,8.5,27.9
0,84,1.8,3.7,7,29.8
1,88,2.8,6,4.3,27.85
0,90,2.2,6.4,2.7,29.5
1,89,2.4,6.5,4.1,30
1,87,2,6.2,5.4,30.7
1,90,1.5,6,3.6,29.9
0,88,0.8,4.3,5.4,29.2
0,84,0.4,1.5,7.3,23.25
0,83,0.4,0.4,6.5,20.2
0,81,0.7,2,7.3,21.05
0,82,2.1,1.8,7.8,27.5
0,81,2.7,2.4,8.1,30.5
0,82,2.3,3.6,7,29.5
0,86,2.5,4.8,5.4,30.3
0,89,2.5,6.5,4,30.8
0,87,2,5.5,5.3,30.7
0,89,1,4.8,5.2,30
0,87,0.4,3.1,7,29.1
0,83,0.2,2.6,7.3,26.35
0,80,0.2,0.5,7.7,19.7
0,78,0.3,0.8,6.6,20.2
0,78,1.2,1.9,7.5,23.1
0,79,0.8,1.8,8.1,25.85
0,84,1,3.6,7.6,28.65
1,86,2,4.9,6.4,28.95
1,88,2.7,6.2,5,29.85
1,89,2.2,5.9,4.5,29.8
0,89,2,6,4.7,29.25
0,88,1.5,5.5,5,30
0,88,0.5,3.2,6.4,29.25
0,84,0.4,1,8.1,24.9
0,80,0.2,1,7.8,21.1
0,75,0.3,0.8,7.1,20.9
0,75,0.7,1.1,8.1,22.05
0,79,2.1,2.9,7.5,26.45
0,80,1.1,3.1,7,29.35
0,82,2.2,4.3,3.8,30
1,88,2.6,5.9,5.9,30.3
0,85,2.1,5.7,4.5,30.2
0,87,1.9,5.9,6.5,30.1
0,84,1,4.2,7.1,29.7
0,82,0.5,2.7,6.4,28.2
0,78,0.1,2.8,7.9,25.25
0,69,0.2,0.5,6.8,20.15
0,70,0.5,1.4,5.8,20.05
0,75,0.5,2.4,8.7,22.3
0,71,1.1,1.7,7.5,27
0,80,2.4,3.5,6.9,29
0,83,2.9,4.7,4.4,30.1
0,88,2.5,5.7,3.9,30.1
1,89,2.8,6.4,4.8,29.6
1,88,2,6,4.2,30
0,87,1.2,5.5,7,30.1
0,83,0.3,3.3,6.4,29.05
0,84,0.6,3.2,8.1,26.45
0,74,0.2,0.5,7.6,21.35
0,81,0.5,0.7,7.6,20.15
0,78,1,1.3,8.2,23.2
0,83,2.3,2.7,8.4,27.85
0,85,2,3,7.8,29.95
1,82,3,4.6,7.6,30.25
1,85,2.4,5.5,5.7,30.05
0,87,2.4,6.1,3.9,30.25
0,88,2.4,6.1,3.7,30
0,86,1.2,4.7,6.9,31.2
0,84,1.2,2.8,8.2,28.65
0,82,0.5,1.5,8.6,25.25
0,79,0.5,1.6,7.5,22
0,76,0.5,1.5,7.6,19.5
0,75,0.9,1.8,7.9,22.25
0,82,1.3,2.4,7.8,26.35
0,82,1.2,3.5,7.4,26.3
0,83,2.2,4.3,7,29.75
0,86,2.4,6,4.4,29.15
1,88,2.4,6.4,3.7,29.55
0,86,2.3,5.9,4.8,30.95
0,86,1.8,5.5,6.1,29.1
0,82,0.7,2.3,8.3,27.95
0,82,0.5,2,7.7,25.65
0,84,0.7,2.3,5.6,21.2
0,83,0.7,2.5,5,19.35
0,77,0.9,2.1,6.8,22.65
0,78,1.1,2.4,8.1,24.45
0,84,1.5,3.7,7.5,27.7
0,85,1.8,5.1,5,30.5
0,85,2.7,5.3,5.8,30.95
1,90,1.9,6.7,2.5,29.7
0,88,2.1,6.3,4.3,30.2
0,85,1.2,5.3,5.9,30.75
0,84,0.9,3.4,7.1,30.25
0,82,0.7,2.1,8,27.1
0,80,0.4,0.5,9,22
0,77,0.6,0.5,8.3,20.85
0,77,0.7,0.9,8.8,25.1
0,78,1.3,1.6,8.5,27.6
0,81,1.5,2.3,9.1,30.35
0,84,2,5,5.8,30.55
0,87,1.9,6.1,5.4,30.45
1,88,2.1,6.5,4.3,29.9
1,88,2,6.4,3.9,29.9
0,87,1.3,6,4.9,29.55
0,86,0.8,4.9,6,29.2
0,79,0.4,1.4,9.4,26
0,78,0.4,1.1,7.8,22.45
0,79,0.7,1,7.2,20.9
0,75,0.8,3.3,6.7,21.9
0,80,1.2,2.9,7.3,26.95
0,83,2,3.5,8.5,28.5
1,84,1.4,5.4,5.8,30.2
0,86,1.9,6.1,4.8,30.3
0,85,1.8,6,6.2,30.45
0,85,1.5,6.3,5.8,30.6
0,86,1.3,5.9,5.3,30.05
0,87,0.7,4,5.7,29.2
0,82,0.3,0.9,8.1,25.5
0,77,0.4,0.5,8.2,20.25
0,74,0.6,0.4,7.6,19.7
0,77,0.9,1.5,7.5,24.2
0,74,0.9,1.5,8.9,26.85
0,78,1.6,3.2,9,29.5
0,84,1.1,4.6,5.9,29.45
1,88,1.9,6.3,4.6,30.15
0,86,1.6,6.1,5.3,30.3
0,84,1.2,5.6,6.4,30.55
0,86,0.9,5.2,6.1,30.55
0,86,0.5,4.8,7,29.2
0,86,0.3,2.5,7.3,26
0,82,0.3,0.9,7.7,20.65
0,79,0.6,1.7,7.5,21
0,72,0.7,0.7,9.7,23.85
